epoch,accuracy,loss,val_accuracy,val_loss
62,0.9423825144767761,0.5008515119552612,0.876800000667572,0.8190215229988098
63,0.9419849514961243,0.49743273854255676,0.8744000196456909,0.8164058327674866
64,0.9411898255348206,0.5029626488685608,0.8831999897956848,0.7838643789291382
65,0.9415305852890015,0.49818116426467896,0.8759999871253967,0.8439759016036987
66,0.9407354593276978,0.5026999711990356,0.8944000005722046,0.7509137988090515
67,0.942638099193573,0.4949890375137329,0.8751999735832214,0.8622502088546753
68,0.9440863132476807,0.4937158226966858,0.8784000277519226,0.8248481154441833
69,0.93985515832901,0.5081179141998291,0.8623999953269958,0.8851773142814636
70,0.9453358054161072,0.49536070227622986,0.8912000060081482,0.8226189613342285
71,0.9426096677780151,0.5028029084205627,0.8871999979019165,0.8218556642532349
72,0.9437171816825867,0.49100515246391296,0.8655999898910522,0.8294306397438049
73,0.9469828009605408,0.4855130910873413,0.8655999898910522,0.901687502861023
74,0.9478631019592285,0.47763901948928833,0.8799999952316284,0.7887308597564697
